seg	side	turn_id	addr	date	type	title
E60	old	10783	S15069/T396	2026-08-09	research	Explained straggler+claim mechanics via worked example (S9001/S9100)
E60	old	10784	S15069/T397	2026-08-09	discuss	Explained claim-time tradeoff: sacrifice permanent pending vs unblock the window
E60	old	10785	S15069/T398	2026-08-09	design	Landed decisions 18-20 into spec D9 + tickets 05/07: min-window, pending, mid-hole backfill
E60	old	10786	S15069/T399	2026-08-09	implement,design	Started P2 implementation flag-gated; committed decisions 18-20 to main
E60	old	10788	S15069/T400	2026-08-09	research	Explained note-writing timing: never proactive, always piggybacked on a reminder
E60	old	10789	S15069/T401	2026-08-09	fix,ops	Fixed missing English-only rule in injected prompt; released 0.9.1
E60	old	10790	S15069/T402	2026-08-09	correction,design	New standing rule: version-bump+push needs explicit "发布" command
E60	old	10791	S15069/T403	2026-08-09	design	Locked adjudication 21: UserPromptSubmit pressure-relief note batch
E60	old	10793	S15069/T404	2026-08-09	implement	Merged ticket 05 to main; subagents never write notes (3-layer isolation)
E60	old	10794	S15069/T405	2026-08-09	implement,review	Merged ticket 06; found FTS status-leak and citation-migration gaps
E60	old	10797	S15069/T406	2026-08-09	delegate	Dispatched Codex review for pressure-relief batch; 5 tasks in flight
E60	old	10799	S15069/T407	2026-08-09	delegate,design	Dispatched repair pack for ticket 05's 6 Codex findings
E60	old	10800	S15069/T408	2026-08-09	research,implement	Ruled out mnemo as prompt-cache-break cause; ticket 07 done w/ metric guard
E60	old	10804	S15069/T409	2026-08-09	compact	/compact
E60	old	10805	S15069/T410	2026-08-09	implement,fix	Ticket 08 rendering layer shipped end-to-end; ticket 09 now one config line
E60	old	10807	S15069/T411	2026-08-09	research	Cache-break root cause: concurrent-session cache eviction, not mnemo
E60	old	10809	S15069/T412	2026-08-09	implement,fix	Pressure-relief batch merged to main; migration guard hardened
E60	old	10811	S15069/T413	2026-08-09	measure,research	First offline settlement replay validates segmentation; found cursor-init gap for ticket 09
E60	old	10814	S15069/T414	2026-08-09	research,correction	Cache-break root cause narrowed to inc-5316 defer_loading flip, not eviction
E60	old	10815	S15069/T415	2026-08-09	implement,review	Merged repair pack + ticket 07; ticket 08 NOT READY; narrowed live-trial behavior
E60	old	10819	S15069/T417	2026-08-09	delegate	Dispatched historical scan to date cache-break onset vs 0.9.0 install
E60	old	10823	S15069/T418	2026-08-09	research	Full injection-surface audit reconfirms mnemo can't drive the fixed-offset break
E60	old	10824	S15069/T419	2026-08-09	measure,correction	Historical scan falsifies mnemo-suspicion: break dates to 2026-03-21, 4.5mo pre-mnemo
E60	old	10827	S15069/T422	2026-08-09	measure,research	Constant-survival break class predates mnemo update by 3 months; new P1 found in job drain
E60	old	10830	S15069/T423	2026-08-09	implement	Full P2 (tickets 05-08 + repair packs + pressure-relief) now merged to main
E60	old	10833	S15069/T424	2026-08-09	fix	Drain-starvation fix merged; P2 fully complete in main (253fac9)
E60	old	10834	S15069/T425	2026-08-09	review,ops	P2 formally closed: final Codex review clean, all work merged, backlog empty
E60	old	10835	S15069/T426	2026-08-09	research	Interrupted: response to "发布" command misattached (4th misattachment recurrence)
E60	old	10836	S15069/T427	2026-08-09	ops	Released 0.9.2: full P2 payload, dark-launched behind double inertia
E60	old	10848	S15069/T428	2026-08-09	compact	/compact
E60	old	10849	S15069/T429	2026-08-09	research	Cache-break mechanism localized: tail system-reminder content mutates
E60	old	10852	S15069/T430	2026-08-09	correction,research	Self-correction: cache-break exoneration overclaimed; mnemo's reminder implicated
E60	old	10853	S15069/T431	2026-08-09	fix	Live hotfix: dropped result-dispatch hook; structurally confirmed cause
E60	old	10854	S15069/T432	2026-08-09	design	Locked adjudications 22/23; ticket 11 opened for cache-safe reminders
E60	old	10855	S15069/T433	2026-08-09	design	裁决24: skip notes when turn has no info or context is lost
E60	old	10857	S15069/T435	2026-08-09	discuss	Proposed explicit skip param for note tool, reusing terminal state
E60	old	10858	S15069/T436	2026-08-09	design	Approved: explicit `skip` param locked into ticket 11 with edge semantics
E60	old	10859	S15069/T437	2026-08-09	implement	Ticket-11 worker delivered (3f5f587, 1787 green); Codex review dispatched
E60	old	10860	S15069/T438	2026-08-09	design	Triaged Codex NOT-READY verdict on ticket 11: reject P1, fix P2×3
E60	old	10861	S15069/T439	2026-08-09	implement,measure	Ticket 11 merged to main (c6df834, 1790 green); note() latency root-caused
E60	old	10862	S15069/T440	2026-08-09	ops	Released 0.9.3: reminders off the floating channel, hook zero-injection
E60	old	10863	S15069/T441	2026-08-09	compact	/compact
E60	old	10864	S15069/T442	2026-08-09	measure	Production verify: 0.9.3's zero-PostToolUse-injection holds live
E60	old	10865	S15069/T443	2026-08-09	implement	Wrote the 5 pending notes; set up next-turn cache-boundary test
E60	old	10866	S15069/T444	2026-08-09	measure,research	Cache-break fix confirmed live; found skip-criterion spec gap
E60	old	10868	S15069/T446	2026-08-09	fix	Ticket 12 landed: skip/defer wording fix committed (425f38c)
E60	old	10869	S15069/T447	2026-08-09	research	Explained pressure-relief prompt: dual-gate trigger, untouched by ticket 12
E60	old	10870	S15069/T448	2026-08-09	ops	Released 0.9.4: skip-word ambiguity fix live (d0855f2)
E60	old	10871	S15069/T449	2026-08-09	research	Found real "marked-not-delivered" trigger: resend-superseded prompts
E60	old	10872	S15069/T450	2026-08-09	correction,research	Corrected: rollback IS detected; real gap is stale reminder claims
E60	old	10873	S15069/T451	2026-08-09	research	No cross-session send: SendMessage only reaches this session's subagent tree
E60	old	10874	S15069/T452	2026-08-09	design	Rewind gaps already covered by existing skip criterion; ticket 13 rejected
E60	old	10875	S15069/T453	2026-08-09	review	Broad note-debt audit: 3 suspected defects all ruled non-issues
E60	old	10876	S15069/T454	2026-08-09	compact	/compact
E60	old	10983	S15069/T455	2026-08-10	fix	Root cause: lock contention on cold-start miscast as hook failure
E60	old	10993	S15069/T456	2026-08-10	research,measure	Segments confirmed dark as designed; found real settlement-job defects
E60	old	10995	S15069/T457	2026-08-10	research	Clarified: segments were extracted, but only in a replay DB copy
E60	old	10996	S15069/T458	2026-08-10	measure,research	P1 quality comparison: main-agent notes rival subagent, but 2 real gaps found
E60	old	11000	S15069/T459	2026-08-10	correction,research	Corrected: CJK violations were deploy-lag, not ongoing; found chain-shift mechanism
E60	old	11001	S15069/T460	2026-08-10	design,implement	裁决25 landed (2aed364): current-turn addressing, reminders retired
E60	old	11004	S15069/T461	2026-08-10	review,implement	Audit clean except shift-shape; landed detector (cf9183f)
E60	old	11006	S15069/T462	2026-08-10	delegate	Dispatched Codex review of 裁决25 commits (2aed364, cf9183f)
E60	old	11009	S15069/T463	2026-08-10	research	Clarified 裁决25's live prompt text and skip criterion on 2 cases
E60	old	11012	S15069/T464	2026-08-10	fix	Codex NOT-READY on 裁决25: 3 P1s fixed incl. subagent-breaks-everything bug
E60	old	11014	S15069/T465	2026-08-10	ops	Released 0.9.5: 裁决25 + Codex fix pack + shift detector live
E60	old	11019	S15069/T466	2026-08-10	compact	/compact
E60	old	11048	S15069/T467	2026-08-10	research	Confirmed 裁决25 live post-reload; found worker mutual-eviction bug
E60	old	11054	S15069/T469	2026-08-10	measure	First live read: 裁决25 fixes attribution 7/7 but drops coverage to 7/11
E60	old	11078	S15069/T470	2026-08-10	measure	Note-timing flipped 0.9.4→0.9.5; one dispatch-as-closure edge case found, deferred
E60	old	11085	S15069/T471	2026-08-10	design,fix	裁決26 landed (221c9a7); split ticket 09 into 3 sequential rollback-safe tickets
E60	old	11092	S15069/T472	2026-08-10	implement	Ticket 09 landed (965bb9c): main-agent notes now write turns.title/content directly
E60	old	11099	S15069/T473	2026-08-10	delegate	Dispatched Codex cross-review of ticket 09 write-path landing
E60	old	11105	S15069/T474	2026-08-10	review	Codex NOT-READY on ticket 09: 4 real P1 correctness defects, fix pack dispatched
E60	old	11109	S15069/T475	2026-08-10	fix	Fix pack landed (14c9705): all 5 holes closed, 1810 tests green
E60	old	11113	S15069/T476	2026-08-10	design	Locked eraCutoffEpoch as sole cutover switch; settlementEnabled → kill-switch
E60	old	11115	S15069/T477	2026-08-10	design,implement	Ticket 14 landed (741610a); resolved ticket 15's provisional-closure design
E60	old	11124	S15069/T478	2026-08-10	refactor,implement	All 3 cutover tickets landed (586bc4e); worker no longer hosts any model
E60	old	11129	S15069/T479	2026-08-11	compact	/compact
E60	old	11130	S15069/T480	2026-08-11	research	Found worker still reads config directly, bypassing cutover switch
E60	old	11132	S15069/T481	2026-08-11	fix	Fixed 3 Codex P1s in era-cutover wiring; committed 060613b
E60	old	11134	S15069/T482	2026-08-11	research	Found observation search will stop growing post-ticket-15
E60	old	11136	S15069/T484	2026-08-11	ops	Released 0.9.6 (1889be9), pushed to origin/main
E60	old	11137	S15069/T485	2026-08-11	correction	fix+observation-search: layer was dark after 0.9.6, and my earlier diagnosis was wrong
E60	old	11138	S15069/T486	2026-08-11		design+observation-pipeline: user states the target, survey finds a queue to nowhere
E60	old	11139	S15069/T487	2026-08-11		feedback+working-mode: user makes discussion the default until told to act
E60	old	11140	S15069/T488	2026-08-11		research+recall-obs: checked whether recall surfaces observation detail
E60	old	11141	S15069/T489	2026-08-11		review+render-waste: user flags the per-line replay pointer as token waste
E60	old	11142	S15069/T490	2026-08-11		measure+render-survey: swept the other views for the same per-field waste
E60	old	11143	S15069/T491	2026-08-11		write+render-spec: one legend per response replaces three per-line boilerplates
E60	old	11146	S15069/T494	2026-08-11		ops+render-legend: published two tickets and dispatched a Sonnet worker
E60	old	11147	S15069/T495	2026-08-11		review+render-legend: verified the worker's output and caught my own spec error
E60	old	11148	S15069/T496	2026-08-11		review+render-legend: dispatched Codex on the two unpushed read-path commits
E60	old	11149	S15069/T497	2026-08-11		fix+render-review: triaged Codex's 4 findings, fixed a real note-content leak
E60	old	11151	S15069/T499	2026-08-11		ops+release: shipped 0.9.7, the read-path release
E60	old	11152	S15069/T500	2026-08-11		research+note-identity: the MCP process names a different session than mnemo does
E60	old	11155	S15069/T503	2026-08-11		design+note-guards: user specifies three write guardrails and asks about session capture
E60	old	11156	S15069/T504	2026-08-11		ops+identity-probe: user authorized running the session-id probe
E60	old	11157	S15069/T505	2026-08-11		design+note-guards: settled the caller-identity design from CC source, dispatched implementation
E60	old	11158	S15069/T506	2026-08-11		implement+note-guards: landed the three write guardrails, dispatched the unified review
E60	old	11160	S15069/T508	2026-08-11		ops+release: shipped 0.9.8, the write-path release
E60	old	11162	S15069/T509	2026-08-11	compact	/compact
E60	old	11163	S15069/T510	2026-08-11		ops+0.9.8-verify: post-reload health check; cross-session guard is inert live
E60	old	11164	S15069/T511	2026-08-11	measure	diagnose+caller-identity: CLAUDE_CODE_SESSION_ID is a stale snapshot in MCP children
E60	old	11165	S15069/T512	2026-08-11	design	write+caller-identity-spec: specced the multi-key identity join, zero new seams
E60	old	11166	S15069/T513	2026-08-11		measure+note-length: notes ran 2.5x over the stated content budget
E60	old	11167	S15069/T514	2026-08-11		measure+render-window: only the first sentence of a note survives default truncation
E60	old	11169	S15069/T516	2026-08-11		design+note-writing: user sets the title/content division and asks for a budget receipt
E60	old	11172	S15069/T517	2026-08-11		implement+note-budget: shipped the budget receipt, word-boundary cuts, and the writing rules
E60	old	11173	S15069/T518	2026-08-11		review+release-hygiene: user asks what landed, exposing a bundled commit
E60	old	11175	S15069/T519	2026-08-11		ops+codex-review: restated the work functionally and dispatched the review
E60	old	11176	S15069/T520	2026-08-11		review+cross-session: the guard's real exposure is foreign turns that still owe a note
E60	old	11188	S15069/T528	2026-08-11		review+truncation-unification: verified and committed the one-truncator change
E60	old	11189	S15069/T529	2026-08-11		ops+release: shipped 0.9.9 with the identity, truncation and budget work
E60	old	11206	S15069/T536	2026-08-11		research+obs-render: verified the payload survey and settled the header/body projection
E60	old	11217	S15069/T542	2026-08-11		review+projection: reproduced five of Codex's eight defects on the render commit
E60	old	11229	S15069/T545	2026-08-11		fix+projection: repaired all eight review findings and committed 42f7dd3
E60	old	11231	S15069/T546	2026-08-11		ops+release: shipped 0.9.10, the observation-render release
E60	old	11233	S15069/T547	2026-08-11	compact	/compact
E60	old	11244	S15069/T548	2026-08-11		ops+verification: confirmed 0.9.10 live after reload, all four surfaces healthy
E60	old	11247	S15069/T549	2026-08-11		measure+note-batching: 35% of notes go alone, and the guidance causes it
E60	old	11250	S15069/T550	2026-08-11		review+insight-field: 11 of 15 era insights read cold, failures share one opening
E60	old	11251	S15069/T551	2026-08-11		review+note-batching-rules: assessed the user's three rules, rule 1 is the real fix
E60	old	11253	S15069/T552	2026-08-11		measure+note-batching: result-independence heuristic runs backwards today
E60	old	11261	S15069/T553	2026-08-11		design+note-discipline: rule 3 bounds why a note-only batch opens, not how many
